timestamp,NOx,O3,SO2,NH3,PM2.5,PM10,NO,NO2,CO
2020-12-07 10:00:00,,124.45,75.34,23.05,331.93,373.25,7.26,86.37,2429.96
2020-12-07 11:00:00,,32.9,83.92,39.01,420.72,491.69,23.92,159.03,4325.87
2020-12-07 12:00:00,,1.14,86.78,51.17,487.6,580.87,76.89,178.22,5981.45
2020-12-07 13:00:00,,0.0,96.32,67.89,571.04,688.55,128.75,180.96,7583.62
2020-12-07 14:00:00,,0.0,100.14,81.06,661.59,806.08,146.63,172.73,8651.73
2020-12-07 15:00:00,,0.0,92.51,78.02,721.48,882.7,135.9,154.91,8865.36
2020-12-07 16:00:00,,0.0,81.06,59.78,758.03,921.08,123.38,137.09,8758.55
2020-12-07 17:00:00,,0.0,73.43,46.1,782.86,944.05,114.44,123.38,8651.73
2020-12-07 18:00:00,,0.0,58.65,30.4,741.29,883.82,102.82,111.04,7904.05
2020-12-07 19:00:00,,0.0,40.05,16.47,638.4,746.48,79.57,98.71,6515.5
2020-12-07 20:00:00,,0.0,33.38,12.79,567.47,653.19,59.9,87.05,5447.39
2020-12-07 21:00:00,,0.0,30.99,11.53,533.96,610.4,48.28,76.77,4859.92
2020-12-07 22:00:00,,0.0,30.52,11.02,518.15,591.85,44.26,65.8,4539.49
2020-12-07 23:00:00,,0.0,30.04,10.64,510.78,582.65,44.26,56.89,4325.87
2020-12-08 00:00:00,,0.0,30.28,11.15,514.68,586.52,49.62,52.09,4325.87
2020-12-08 01:00:00,,0.0,38.62,16.21,559.33,642.29,74.21,49.35,4913.33
2020-12-08 02:00:00,,0.0,57.7,26.09,709.99,831.07,150.2,50.72,7263.18
2020-12-08 03:00:00,,0.24,70.57,29.89,873.38,1027.0,250.34,56.89,9933.47
2020-12-08 04:00:00,,2.48,80.11,32.93,777.04,898.01,194.91,80.88,8544.92
2020-12-08 05:00:00,,9.03,96.32,44.58,870.73,1005.38,180.6,131.61,9719.85
2020-12-08 06:00:00,,40.77,107.77,50.66,926.49,1066.38,96.56,219.35,9613.04
2020-12-08 07:00:00,,150.2,144.96,15.07,389.01,430.99,11.4,98.71,2670.29
2020-12-08 08:00:00,,177.38,139.24,11.53,334.7,371.74,7.15,80.2,2056.12
2020-12-08 09:00:00,,191.69,152.59,12.41,337.58,376.1,5.76,85.0,2029.42
2020-12-08 10:00:00,,108.72,164.03,34.96,422.95,487.55,13.08,157.65,3685.0
2020-12-08 11:00:00,,19.85,205.99,76.0,563.32,666.13,49.17,241.28,6355.29
2020-12-08 12:00:00,,0.67,259.4,119.57,685.96,818.6,141.26,257.73,8972.17
2020-12-08 13:00:00,,0.0,305.18,160.1,781.52,942.13,211.0,244.02,11108.4
2020-12-08 14:00:00,,0.0,331.88,196.58,866.51,1058.81,221.73,227.57,12283.33
2020-12-08 15:00:00,,0.0,335.69,218.87,940.7,1162.8,203.85,219.35,12710.57
2020-12-08 16:00:00,,0.0,274.66,196.58,985.84,1224.71,185.97,200.15,12710.57
2020-12-08 17:00:00,,0.0,200.27,160.1,1025.87,1266.54,178.81,180.96,12710.57
2020-12-08 18:00:00,,0.0,141.14,122.61,1019.63,1243.45,177.03,167.25,12390.14
2020-12-08 19:00:00,,0.0,94.41,83.09,958.53,1145.06,169.87,154.91,11428.83
2020-12-08 20:00:00,,0.0,73.43,61.3,939.47,1101.79,164.51,145.32,10787.96
2020-12-08 21:00:00,,0.0,64.85,50.16,953.61,1102.95,166.3,134.35,10681.15
2020-12-08 22:00:00,,0.0,66.76,47.12,975.28,1119.12,168.09,127.49,10681.15
2020-12-08 23:00:00,,0.0,76.29,50.16,976.81,1120.71,164.51,122.01,10360.72
2020-12-09 00:00:00,,0.0,99.18,64.34,954.15,1098.1,159.14,117.9,9826.66
2020-12-09 01:00:00,,0.0,125.89,85.12,929.86,1081.33,162.72,112.41,9506.23
2020-12-09 02:00:00,,0.0,123.98,73.97,1022.93,1204.31,223.52,104.19,11001.59
2020-12-09 03:00:00,,0.28,114.44,52.18,1121.39,1325.28,311.14,101.45,12924.19
2020-12-09 04:00:00,,2.71,133.51,34.96,792.51,922.24,196.7,104.19,8544.92
2020-12-09 05:00:00,,10.37,141.14,42.05,746.67,872.73,148.42,135.72,7904.05
2020-12-09 06:00:00,,39.7,148.77,43.57,744.51,868.8,78.68,197.41,7476.81
2020-12-09 07:00:00,,138.76,169.75,17.23,423.17,477.05,13.52,113.79,3070.83
2020-12-09 08:00:00,,191.69,146.87,12.67,379.41,423.28,6.48,85.0,2376.56
2020-12-09 09:00:00,,220.3,144.96,12.79,374.74,417.59,4.36,80.2,2243.04
2020-12-09 10:00:00,,130.18,135.42,31.41,433.52,500.47,9.28,146.69,3685.0
2020-12-09 11:00:00,,22.35,125.89,53.2,527.2,630.39,39.79,219.35,6141.66
2020-12-09 12:00:00,,0.67,135.42,74.98,594.61,725.7,121.59,224.83,8438.11
2020-12-09 13:00:00,,0.0,164.03,104.37,663.48,822.52,189.54,216.6,10253.91
2020-12-09 14:00:00,,0.0,162.13,118.55,753.22,943.83,221.73,200.15,11642.46
2020-12-09 15:00:00,,0.0,139.24,106.39,850.49,1072.71,239.61,174.11,12603.76
2020-12-09 16:00:00,,0.0,127.79,92.21,934.22,1175.0,246.76,149.43,13244.63
2020-12-09 17:00:00,,0.0,150.68,110.45,947.82,1196.12,236.03,131.61,12924.19
2020-12-09 18:00:00,,0.0,158.31,113.49,821.97,1049.86,198.48,122.01,11001.59
2020-12-09 19:00:00,,0.0,129.7,85.12,624.8,804.39,139.48,116.53,8224.49
2020-12-09 20:00:00,,0.0,90.6,51.68,492.25,625.38,86.73,102.82,6034.85
2020-12-09 21:00:00,,0.0,53.88,23.56,408.38,504.35,47.83,89.11,4539.49
2020-12-09 22:00:00,,0.33,30.99,8.74,323.3,382.97,14.53,74.03,3044.13
2020-12-09 23:00:00,,0.86,27.18,7.73,302.79,352.63,6.71,63.75,2616.88
2020-12-10 00:00:00,,0.34,28.61,8.36,310.49,359.71,10.28,57.58,2643.59
2020-12-10 01:00:00,,0.02,36.24,12.54,338.34,394.34,25.71,54.15,3097.53
2020-12-10 02:00:00,,0.01,50.07,19.76,390.45,465.28,63.48,52.78,4165.65
2020-12-10 03:00:00,,0.58,59.61,24.83,407.18,492.98,97.45,52.09,4806.52
2020-12-10 04:00:00,,3.62,66.76,29.39,369.32,450.45,93.88,54.84,4539.49
2020-12-10 05:00:00,,11.0,79.16,38.0,366.14,450.89,84.94,74.03,4646.3
2020-12-10 06:00:00,,30.76,94.41,39.52,343.03,421.18,54.54,101.45,4272.46
2020-12-10 07:00:00,,62.23,120.16,23.31,186.38,227.37,21.91,76.77,2162.93
2020-12-10 08:00:00,,80.11,119.21,21.28,166.42,201.89,15.42,72.66,1842.5
2020-12-10 09:00:00,,85.12,125.89,22.29,161.41,195.75,12.07,72.66,1789.09
2020-12-10 10:00:00,,39.34,125.89,35.97,224.33,281.95,31.29,111.04,3204.35
2020-12-10 11:00:00,,7.06,118.26,51.68,326.19,419.17,89.41,145.32,5447.39
2020-12-10 12:00:00,,0.36,118.26,67.89,408.47,530.87,169.87,150.8,7476.81
2020-12-10 13:00:00,,0.0,137.33,94.24,495.28,649.04,232.46,145.32,9292.6
2020-12-10 14:00:00,,0.0,144.96,114.5,577.05,764.1,253.92,130.24,10253.91
2020-12-10 15:00:00,,0.0,133.51,112.47,625.57,834.81,243.19,113.79,10467.53
2020-12-10 16:00:00,,0.0,116.35,90.18,654.4,872.88,223.52,101.45,10360.72
2020-12-10 17:00:00,,0.0,100.14,65.86,649.63,862.48,198.48,93.22,9826.66
2020-12-10 18:00:00,,0.0,74.39,40.03,551.47,736.37,159.14,86.37,8224.49
2020-12-10 19:00:00,,0.0,47.21,19.76,391.6,531.81,109.97,78.83,5928.04
2020-12-10 20:00:00,,0.0,36.24,13.55,289.37,395.13,69.74,71.97,4325.87
2020-12-10 21:00:00,,0.0,31.95,11.02,228.47,306.32,42.02,64.43,3311.16
2020-12-10 22:00:00,,0.0,30.04,9.63,189.96,248.36,24.81,57.58,2616.88
2020-12-10 23:00:00,,0.01,30.28,9.12,181.45,232.61,20.79,52.09,2429.96
2020-12-11 00:00:00,,0.0,32.9,9.88,190.77,240.4,24.36,49.35,2536.77
2020-12-11 01:00:00,,0.0,41.49,14.19,225.5,282.53,38.89,50.04,3044.13
2020-12-11 02:00:00,,0.0,61.04,22.8,304.14,380.76,77.78,56.89,4325.87
2020-12-11 03:00:00,,0.57,81.06,29.39,356.73,444.99,119.81,67.17,5393.98
2020-12-11 04:00:00,,3.4,103.95,34.96,360.93,447.57,126.96,80.88,5554.2
2020-12-11 05:00:00,,6.53,129.7,45.09,382.67,472.96,125.17,106.93,5981.45
2020-12-11 06:00:00,,7.96,156.4,48.64,384.68,476.66,109.08,139.83,6195.07
2020-12-11 07:00:00,,17.17,305.18,16.47,148.67,179.88,50.07,124.75,1922.61
2020-12-11 08:00:00,,36.84,226.97,11.65,122.64,144.94,29.5,104.19,1348.5
2020-12-11 09:00:00,,53.64,165.94,10.64,113.8,132.76,19.22,84.31,1161.58
2020-12-11 10:00:00,,23.25,127.79,28.63,173.99,215.96,47.39,106.93,2670.29
2020-12-11 11:00:00,,3.35,104.9,48.64,262.91,336.11,116.23,119.27,4913.33
2020-12-11 12:00:00,,0.17,102.04,66.88,319.73,411.66,184.18,113.79,6515.5
2020-12-11 13:00:00,,0.0,110.63,87.14,379.64,490.26,232.46,115.16,7904.05
2020-12-11 14:00:00,,0.0,97.28,89.17,441.81,561.73,228.88,113.79,8438.11
2020-12-11 15:00:00,,0.0,73.43,73.97,437.37,545.02,169.87,108.3,7370.0
2020-12-11 16:00:00,,0.05,46.25,36.99,271.83,324.82,30.85,100.08,3311.16
2020-12-11 17:00:00,,1.16,40.53,28.12,270.33,315.76,8.38,90.48,2536.77
2020-12-11 18:00:00,,6.97,33.38,18.75,280.47,318.35,2.1,74.71,2136.23
2020-12-11 19:00:00,,14.48,23.6,10.89,274.62,302.66,0.32,57.58,1789.09
2020-12-11 20:00:00,,16.09,17.88,7.66,265.54,288.66,0.16,46.61,1668.93
2020-12-11 21:00:00,,13.77,16.69,6.78,254.01,275.09,0.23,41.47,1642.23
2020-12-11 22:00:00,,9.74,17.41,6.33,237.24,257.51,0.48,40.1,1628.88
2020-12-11 23:00:00,,7.78,16.93,5.64,206.76,225.31,0.71,37.7,1522.06
2020-12-12 00:00:00,,8.23,16.45,5.38,162.23,178.38,0.8,34.96,1321.79
2020-12-12 01:00:00,,9.03,18.6,6.65,123.97,139.84,1.33,35.3,1188.28
2020-12-12 02:00:00,,0.88,26.94,10.13,129.64,153.64,11.4,42.84,1588.82
2020-12-12 03:00:00,,0.66,39.1,14.19,152.07,185.62,34.87,44.55,2189.64
2020-12-12 04:00:00,,3.04,54.84,16.72,164.87,202.14,46.94,47.98,2456.67
2020-12-12 05:00:00,,5.99,75.34,19.76,185.24,228.56,58.12,54.15,2777.1
2020-12-12 06:00:00,,10.19,109.67,23.31,209.38,256.89,61.69,70.6,2937.32
2020-12-12 07:00:00,,26.11,137.33,13.43,158.76,186.26,33.08,78.14,1762.39
2020-12-12 08:00:00,,40.05,133.51,8.61,137.8,159.74,21.46,76.08,1335.14
2020-12-12 09:00:00,,45.42,144.96,6.21,126.49,147.03,16.99,76.08,1134.87
2020-12-12 10:00:00,,21.1,115.4,21.03,169.78,208.46,38.45,93.22,2243.04
2020-12-12 11:00:00,,4.38,95.37,42.05,258.36,325.44,91.2,105.56,4272.46
2020-12-12 12:00:00,,0.29,114.44,67.89,350.75,443.9,159.14,116.53,6301.88
2020-12-12 13:00:00,,0.0,156.4,105.38,445.61,570.42,209.21,130.24,8117.68
2020-12-12 14:00:00,,0.0,188.83,141.86,551.98,714.05,223.52,135.72,9399.41
2020-12-12 15:00:00,,0.0,211.72,168.2,658.85,858.18,221.73,137.09,10360.72
2020-12-12 16:00:00,,0.0,205.99,164.15,752.29,975.84,218.15,134.35,11001.59
2020-12-12 17:00:00,,0.0,141.14,99.3,789.39,1012.94,205.64,126.12,11001.59
2020-12-12 18:00:00,,0.0,69.62,36.48,684.78,867.37,164.51,109.67,9399.41
2020-12-12 19:00:00,,0.0,28.61,11.4,467.27,577.21,92.09,87.74,6088.26
2020-12-12 20:00:00,,0.01,18.12,6.21,332.63,393.24,35.76,69.23,3685.0
2020-12-12 21:00:00,,1.88,15.97,4.43,286.58,322.61,8.94,58.26,2456.67
2020-12-12 22:00:00,,35.76,19.79,4.81,231.14,248.69,0.01,36.67,1562.12
2020-12-12 23:00:00,,37.91,18.12,4.88,204.14,218.63,0.01,31.87,1415.25
2020-12-13 00:00:00,,31.83,19.07,5.13,194.75,209.18,0.02,33.59,1428.6
2020-12-13 01:00:00,,21.28,23.37,6.33,201.69,219.11,0.27,39.76,1562.12
2020-12-13 02:00:00,,6.53,31.95,9.25,221.12,246.18,3.16,51.41,1922.61
2020-12-13 03:00:00,,4.83,41.01,11.02,230.8,261.19,12.63,52.78,2162.93
2020-12-13 04:00:00,,19.31,51.98,12.79,227.93,259.7,18.77,48.67,2136.23
2020-12-13 05:00:00,,40.41,60.56,15.83,223.33,255.56,17.43,47.98,2029.42
2020-12-13 06:00:00,,73.67,65.8,15.45,213.95,242.24,11.74,45.24,1789.09
2020-12-13 07:00:00,,127.32,38.62,6.84,118.17,130.18,3.21,20.39,974.66
2020-12-13 08:00:00,,137.33,27.42,6.02,82.75,91.11,2.01,14.05,781.06
2020-12-13 09:00:00,,135.9,25.27,6.14,65.49,72.78,1.73,13.54,707.63
2020-12-13 10:00:00,,115.87,31.47,9.5,62.31,72.43,2.71,23.99,854.49
2020-12-13 11:00:00,,86.55,37.67,14.19,69.71,85.24,3.21,43.18,1148.22
2020-12-13 12:00:00,,52.21,39.1,18.24,75.07,94.85,0.85,64.43,1428.6
2020-12-13 13:00:00,,29.33,41.49,23.31,86.47,112.26,0.09,77.46,1708.98
2020-12-13 14:00:00,,21.28,42.44,28.63,101.84,135.04,0.26,77.46,1922.61
2020-12-13 15:00:00,,20.92,40.05,32.17,109.84,147.18,0.24,69.92,1949.31
2020-12-13 16:00:00,,22.17,36.72,32.93,110.87,148.16,0.18,63.06,1895.9
2020-12-13 17:00:00,,21.82,33.85,32.93,109.05,145.35,0.18,58.95,1842.5
2020-12-13 18:00:00,,22.89,27.9,29.13,94.89,126.47,0.14,54.15,1628.88
2020-12-13 19:00:00,,27.54,21.46,24.07,74.34,97.5,0.06,45.24,1295.09
2020-12-13 20:00:00,,29.68,22.65,21.53,70.29,89.92,0.04,41.13,1161.58
2020-12-13 21:00:00,,32.9,24.08,16.72,72.54,90.74,0.02,37.7,1108.17
2020-12-13 22:00:00,,35.41,23.84,11.53,76.91,94.61,0.02,35.3,1081.47
2020-12-13 23:00:00,,35.76,24.08,8.23,84.22,102.11,0.02,34.96,1108.17
2020-12-14 00:00:00,,31.83,26.23,6.97,96.17,115.41,0.05,38.73,1201.63
2020-12-14 01:00:00,,20.56,32.9,8.99,120.02,145.05,0.59,51.41,1522.06
2020-12-14 02:00:00,,4.29,44.82,13.81,159.74,197.08,6.54,71.29,2136.23
2020-12-14 03:00:00,,6.53,54.84,16.47,183.21,227.06,19.89,76.08,2563.48
2020-12-14 04:00:00,,26.46,64.85,18.75,187.9,230.81,25.26,71.29,2563.48
2020-12-14 05:00:00,,52.21,75.34,22.55,192.74,234.71,21.46,66.49,2429.96
2020-12-14 06:00:00,,84.4,81.06,21.79,187.22,226.4,14.98,60.32,2109.53
2020-12-14 07:00:00,,123.02,57.22,10.77,110.76,131.73,5.92,32.9,1174.93
2020-12-14 08:00:00,,133.04,50.55,9.25,93.41,110.27,4.36,27.08,974.66
2020-12-14 09:00:00,,135.9,51.98,9.88,89.45,105.62,3.91,28.1,934.6
2020-12-14 10:00:00,,82.97,61.99,23.05,140.85,175.62,13.41,70.6,2056.12
2020-12-14 11:00:00,,22.53,72.48,39.01,232.6,299.0,44.26,123.38,3952.03
2020-12-14 12:00:00,,1.4,81.06,53.2,312.35,406.68,105.5,139.83,5714.42
2020-12-14 13:00:00,,0.0,99.18,74.98,415.68,542.61,166.3,142.57,7583.62
2020-12-14 14:00:00,,0.0,110.63,93.22,527.98,694.04,194.91,134.35,8972.17
2020-12-14 15:00:00,,0.0,105.86,87.14,609.86,803.88,196.7,119.27,9613.04
2020-12-14 16:00:00,,0.0,93.46,67.89,661.01,864.34,189.54,104.19,9719.85
2020-12-14 17:00:00,,0.0,80.11,50.66,667.59,867.18,175.24,91.85,9399.41
2020-12-14 18:00:00,,0.0,58.17,30.91,575.03,744.8,144.84,81.57,8010.86
2020-12-14 19:00:00,,0.0,37.19,15.83,424.35,549.4,102.82,71.97,5874.63
2020-12-14 20:00:00,,0.0,32.9,13.43,340.22,434.51,72.42,65.8,4539.49
2020-12-14 21:00:00,,0.0,33.38,13.68,303.05,381.5,55.43,61.01,3898.62
2020-12-14 22:00:00,,0.0,35.76,14.82,289.03,360.01,46.94,56.89,3578.19
2020-12-14 23:00:00,,0.0,39.1,16.72,292.11,361.22,46.49,52.78,3524.78
2020-12-15 00:00:00,,0.0,45.78,20.77,313.3,384.26,54.99,49.35,3738.4
2020-12-15 01:00:00,,0.0,60.08,30.91,383.92,469.77,84.04,48.67,4699.71
2020-12-15 02:00:00,,0.0,73.43,38.51,544.78,669.72,157.36,52.78,7049.56
2020-12-15 03:00:00,,0.41,72.48,32.93,668.9,823.63,239.61,61.01,9292.6
2020-12-15 04:00:00,,12.52,80.11,22.55,321.79,389.94,67.06,89.11,4219.06
2020-12-15 05:00:00,,36.12,92.51,28.12,288.97,354.36,42.02,91.85,3578.19
2020-12-15 06:00:00,,66.52,103.0,28.12,262.05,324.68,27.05,87.05,2937.32
2020-12-15 07:00:00,,101.57,99.18,15.07,146.47,179.9,12.41,56.21,1535.42
2020-12-15 08:00:00,,110.15,91.55,12.03,116.36,142.16,9.28,47.3,1201.63
2020-12-15 09:00:00,,113.01,93.46,12.16,112.76,137.19,8.05,47.98,1148.22
2020-12-15 10:00:00,,80.82,93.46,20.52,146.81,182.18,12.85,74.03,1815.8
2020-12-15 11:00:00,,30.4,88.69,31.67,210.28,265.66,27.27,117.9,3097.53
2020-12-15 12:00:00,,2.35,80.11,40.03,262.31,334.43,59.01,141.2,4325.87
2020-12-15 13:00:00,,0.0,75.34,49.65,307.66,393.75,84.04,139.83,5180.36
2020-12-15 14:00:00,,0.0,68.67,54.21,322.29,413.96,67.95,127.49,5126.95
2020-12-15 15:00:00,,0.04,58.65,49.65,295.72,379.94,33.98,116.53,4325.87
2020-12-15 16:00:00,,1.3,50.55,43.57,260.28,331.45,9.72,106.93,3524.78
2020-12-15 17:00:00,,6.26,46.25,37.49,241.55,307.11,2.99,97.33,3124.24
2020-12-15 18:00:00,,18.24,37.19,25.84,198.28,251.69,0.51,80.2,2536.77
2020-12-15 19:00:00,,34.69,28.37,14.69,153.12,190.66,0.03,61.69,1895.9
2020-12-15 20:00:00,,42.56,25.75,9.75,140.89,170.25,0.01,51.41,1642.23
2020-12-15 21:00:00,,45.06,24.8,7.28,140.66,166.52,0.0,45.24,1548.77
2020-12-15 22:00:00,,45.78,24.08,6.14,141.06,165.28,0.0,41.13,1482.01
2020-12-15 23:00:00,,44.7,24.32,5.7,141.55,164.16,0.01,39.07,1441.96
2020-12-16 00:00:00,,39.34,25.99,5.89,144.65,166.84,0.02,41.13,1468.66
2020-12-16 01:00:00,,26.82,31.47,8.11,157.94,183.95,0.31,52.78,1682.28
2020-12-16 02:00:00,,6.71,42.44,12.54,189.49,226.83,5.09,72.66,2243.04
2020-12-16 03:00:00,,5.9,51.5,14.95,203.98,248.07,19.67,75.4,2590.18
2020-12-16 04:00:00,,21.28,61.99,16.97,202.4,247.64,28.61,67.86,2590.18
2020-12-16 05:00:00,,38.98,73.43,21.28,202.18,248.53,27.49,64.43,2483.37
2020-12-16 06:00:00,,62.94,82.02,21.79,189.85,232.24,20.56,61.69,2162.93
2020-12-16 07:00:00,,92.98,75.34,13.68,126.96,154.35,11.06,45.24,1401.9
2020-12-16 08:00:00,,108.72,61.99,10.89,103.79,124.98,7.1,35.64,1081.47
2020-12-16 09:00:00,,121.59,53.88,10.64,100.1,118.96,4.86,31.19,974.66
2020-12-16 10:00:00,,105.86,51.5,15.58,118.46,142.42,5.81,44.55,1295.09
2020-12-16 11:00:00,,62.94,53.88,23.05,152.13,186.52,7.71,76.08,1976.01
2020-12-16 12:00:00,,12.52,53.88,29.13,175.19,218.38,8.94,111.04,2590.18
2020-12-16 13:00:00,,0.08,55.31,36.48,194.67,246.19,23.25,108.3,3044.13
2020-12-16 14:00:00,,0.31,53.41,40.53,197.15,252.35,18.11,97.33,2964.02
2020-12-16 15:00:00,,6.8,47.21,39.01,172.78,222.84,4.25,84.31,2429.96
2020-12-16 16:00:00,,24.68,41.96,35.47,145.09,186.81,0.18,64.43,1949.31
2020-12-16 17:00:00,,33.98,38.15,33.44,133.44,171.0,0.04,55.52,1762.39
2020-12-16 18:00:00,,42.92,31.47,27.87,115.05,144.88,0.01,47.3,1455.31
2020-12-16 19:00:00,,55.79,25.51,20.27,94.84,114.71,0.0,36.33,1121.52
2020-12-16 20:00:00,,65.8,24.08,16.47,90.22,105.46,0.0,28.79,1001.36
2020-12-16 21:00:00,,73.67,24.08,13.93,91.38,104.84,0.0,25.02,961.3
2020-12-16 22:00:00,,77.96,24.08,11.91,95.27,107.96,0.0,23.31,974.66
2020-12-16 23:00:00,,79.39,24.8,10.13,101.54,113.87,0.0,23.31,1001.36
2020-12-17 00:00:00,,77.25,26.7,8.87,108.59,121.28,0.0,25.02,1041.41
2020-12-17 01:00:00,,70.1,30.99,9.5,118.49,133.97,0.0,31.87,1174.93
2020-12-17 02:00:00,,55.08,37.67,12.29,133.47,155.49,0.01,46.61,1468.66
2020-12-17 03:00:00,,49.35,43.39,13.55,140.4,166.4,1.98,55.52,1642.23
2020-12-17 04:00:00,,63.66,49.11,14.06,136.77,162.53,6.93,45.93,1562.12
2020-12-17 05:00:00,,77.96,55.31,15.45,135.03,160.09,8.61,38.73,1468.66
2020-12-17 06:00:00,,95.84,55.79,14.31,123.93,145.68,7.49,33.24,1281.74
2020-12-17 07:00:00,,118.73,39.58,9.25,84.44,98.38,4.19,21.59,907.9
2020-12-17 08:00:00,,128.75,34.33,7.98,73.93,85.12,3.19,18.51,787.74
2020-12-17 09:00:00,,134.47,35.29,8.23,77.77,88.65,2.71,19.02,787.74
2020-12-17 10:00:00,,123.02,41.01,11.53,91.46,105.57,3.38,30.16,1014.71
2020-12-17 11:00:00,,94.41,48.16,16.47,111.6,131.87,3.69,53.47,1415.25
2020-12-17 12:00:00,,55.79,50.07,21.03,122.77,147.92,0.94,80.88,1762.39
2020-12-17 13:00:00,,32.19,52.45,26.09,135.93,166.66,0.09,94.59,2082.82
2020-12-17 14:00:00,,30.76,52.45,31.16,147.88,184.67,0.09,89.11,2189.64
2020-12-17 15:00:00,,36.48,48.64,33.44,151.07,190.19,0.03,76.08,2109.53
2020-12-17 16:00:00,,40.77,44.82,34.45,149.03,186.77,0.01,66.49,1976.01
2020-12-17 17:00:00,,40.77,41.96,33.95,145.97,182.77,0.01,61.69,1895.9
2020-12-17 18:00:00,,41.49,35.29,30.15,130.15,160.88,0.01,55.52,1655.58
2020-12-17 19:00:00,,45.06,28.37,24.83,107.23,129.1,0.01,46.61,1321.79
2020-12-17 20:00:00,,47.21,26.46,23.31,99.25,116.91,0.0,40.1,1161.58
2020-12-17 21:00:00,,47.92,26.94,23.05,99.53,115.54,0.0,36.67,1121.52
2020-12-17 22:00:00,,50.07,28.13,23.05,101.33,116.37,0.0,34.62,1108.17
2020-12-17 23:00:00,,51.5,30.04,22.8,102.85,117.26,0.0,33.24,1094.82
2020-12-18 00:00:00,,51.5,32.42,22.8,103.43,117.81,0.0,33.93,1108.17
2020-12-18 01:00:00,,47.21,37.19,24.83,109.99,126.8,0.02,40.44,1241.68
2020-12-18 02:00:00,,33.26,42.92,29.64,128.0,151.1,0.17,56.21,1562.12
2020-12-18 03:00:00,,26.82,46.25,29.89,138.85,165.69,4.08,63.75,1789.09
2020-12-18 04:00:00,,40.05,50.07,28.37,140.8,168.84,12.74,54.15,1815.8
2020-12-18 05:00:00,,55.79,55.79,27.61,140.59,169.1,14.31,46.61,1735.69
2020-12-18 06:00:00,,76.53,60.08,24.57,132.82,158.31,11.4,40.78,1535.42
2020-12-18 07:00:00,,113.01,49.59,14.69,92.47,107.55,5.36,26.05,988.01
2020-12-18 08:00:00,,125.89,46.25,12.54,85.68,98.4,4.08,22.96,881.2
2020-12-18 09:00:00,,131.61,46.73,12.41,84.09,96.32,3.52,23.99,867.84
2020-12-18 10:00:00,,113.01,49.59,15.96,96.66,113.42,4.92,38.73,1174.93
2020-12-18 11:00:00,,71.53,53.41,21.53,120.86,145.99,6.54,69.23,1708.98
2020-12-18 12:00:00,,18.95,52.93,26.35,134.68,165.62,5.36,105.56,2216.34
2020-12-18 13:00:00,,0.42,53.41,32.17,150.94,188.39,16.09,111.04,2590.18
2020-12-18 14:00:00,,0.59,52.93,36.48,161.72,204.29,13.97,102.82,2643.59
2020-12-18 15:00:00,,4.92,48.64,37.49,158.07,200.17,4.58,90.48,2376.56
2020-12-18 16:00:00,,14.13,44.82,36.48,151.07,191.3,0.8,78.14,2136.23
2020-12-18 17:00:00,,18.06,42.44,36.48,151.66,191.88,0.42,72.66,2082.82
2020-12-18 18:00:00,,20.74,36.24,32.42,139.22,174.79,0.27,67.17,1895.9
2020-12-18 19:00:00,,27.54,27.9,26.35,116.92,143.64,0.08,56.21,1535.42
2020-12-18 20:00:00,,36.12,22.17,23.31,106.7,127.13,0.01,43.87,1281.74
2020-12-18 21:00:00,,40.77,20.74,21.53,108.0,125.4,0.01,37.36,1174.93
2020-12-18 22:00:00,,45.06,20.74,19.25,114.56,130.55,0.0,33.59,1148.22
2020-12-18 23:00:00,,47.92,20.98,16.47,121.01,136.05,0.0,31.87,1148.22
2020-12-19 00:00:00,,47.21,22.17,14.44,126.52,141.55,0.0,32.56,1174.93
2020-12-19 01:00:00,,40.41,25.75,14.82,136.62,154.44,0.03,38.73,1308.44
2020-12-19 02:00:00,,25.39,31.95,17.99,153.23,177.36,0.34,54.15,1615.52
2020-12-19 03:00:00,,19.31,35.29,19.51,155.51,182.73,4.86,59.63,1789.09
2020-12-19 04:00:00,,34.33,37.67,20.52,144.33,170.92,12.85,47.98,1708.98
2020-12-19 05:00:00,,50.78,41.96,21.53,136.21,162.13,13.52,40.78,1602.17
2020-12-19 06:00:00,,75.1,46.73,19.51,130.22,153.82,10.06,35.64,1441.96
2020-12-19 07:00:00,,120.16,44.82,11.02,98.24,112.31,4.08,21.94,974.66
2020-12-19 08:00:00,,135.9,41.49,8.87,89.47,100.7,2.82,17.99,834.47
2020-12-19 09:00:00,,143.05,41.49,9.12,88.52,99.26,2.38,18.34,807.76
2020-12-19 10:00:00,,130.18,43.87,12.03,100.08,114.19,3.02,28.45,1001.36
2020-12-19 11:00:00,,100.14,44.82,15.96,118.0,136.99,3.07,47.3,1348.5
2020-12-19 12:00:00,,63.66,42.92,19.51,127.72,149.97,0.76,68.55,1628.88
2020-12-19 13:00:00,,41.49,42.44,23.56,138.29,164.26,0.01,79.51,1842.5
2020-12-19 14:00:00,,40.41,41.96,27.36,147.51,177.9,0.01,74.03,1922.61
2020-12-19 15:00:00,,45.06,39.1,29.39,148.02,179.79,0.0,63.06,1842.5
2020-12-19 16:00:00,,45.78,35.76,30.15,144.75,176.97,0.0,55.52,1735.69
2020-12-19 17:00:00,,40.05,32.9,30.65,143.57,175.78,0.01,54.84,1735.69
